Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster
5062,0,0.576951202,0.634757959,0.612720167,0.604275069,0.604282276,0.999079204,0.797541358,0.809425976,0.303559331,0.781686326,6080000000.0,3920000000.0,0.46321599,0.00050105,0.217329689,0.259112553,0.259112553,0.259112553,0.290536069,0.324962863,0.140069876,0.172624379,0.256684492,0.022164021,0.848069532,0.689538476,0.689538476,0.217608948,9750000000.0,0.000573452,0.264469155,0.375610074,0.014287007,0.00923471,0.630652662,0.005848129,0.115367174,0.884632826,0.009177055,0.369637181,0.005365848,0.172635042,0.250426061,0.408031371,0.308845577,0.001213314,0.00521653,0.000126681,0.003400457,0.065483871,0.101523141,0.432068474,0.003712862,0.876995218,0.542177749,0.800202103,0.117494648,0.009350027,0.00589431,0.105529831,0.345406496,0.277279349,0.013095954,0.863029516,0.740485182,0.330745922,0.0,0.953050395,0.002642305,0.021405488,0.000112566,7750000000.0,0.593964715,4820000000.0,0.671583002,0.038883541,0.863029516,0.330745922,0.110933234,0.676673956,0.466668705,0.582472661,0.31972845,0.020521631,0,0.847631692,0.00628999,0.624034598,0.60426993,0.843968691,0.279020313,0.026801028,0.565205028,1,0.032541606,1
5067,0,0.730073612,0.82015918,0.798222603,0.615568111,0.613845688,0.999165287,0.798149779,0.810005484,0.304442257,0.78231538,0.000128241,2770000000.0,0.473358329,0.000334033,0.035934811,0.260250306,0.260250306,0.260250306,0.378557247,0.342505482,0.049079662,0.14200798,0.306620471,0.022140158,0.848051298,0.689907112,0.689906823,0.217672856,0.000135908,0.000727121,0.267757652,0.393232368,0.012064861,0.009155482,0.630636567,0.003039422,0.07364634,0.92635366,0.011199239,0.371154797,0.005550478,0.141474099,0.303597014,0.399228052,0.146926537,0.00077506,0.008153123,0.000119803,0.001724815,0.031129032,0.045844043,0.423192601,0.003328039,0.812239403,0.364738945,0.448223488,0.114962688,0.009518845,0.008668654,0.070049492,0.372396513,0.277194284,0.006925946,0.881209256,0.735319104,0.32864451,0.000130482,0.975061896,0.003458068,0.017972199,0.000153569,0.000128581,0.593971933,0.000110518,0.67159565,0.032949555,0.881209256,0.32864451,0.111007093,0.67435709,0.469839484,0.642461379,0.318479976,0.024263257,0,0.925199454,0.003993532,0.623963423,0.615567301,0.84803751,0.276983653,0.026798401,0.565192705,1,0.052276805,1
5071,0,0.644371862,0.736480593,0.714170994,0.656358552,0.656358552,0.999515048,0.798400452,0.810265879,0.304148593,0.782580644,0.000460349,0.000312575,0.525445594,0.0,0.001417147,0.230584468,0.230584468,0.230584468,0.294790583,0.338473509,0.017756402,0.141030861,0.235143481,0.022109327,0.848064379,0.689443807,0.689443807,0.217598173,9470000000.0,0.000540836,0.264344826,0.392682836,0.078216917,0.07817095,0.630612252,0.000454135,0.013937177,0.986062823,0.018046686,0.369637181,0.005365848,0.141058837,0.234258352,0.396039511,0.076461769,0.000553904,0.011424448,0.004316913,0.001892757,0.017741935,0.007467356,0.405723525,0.000567181,0.936805967,0.763647662,0.732074532,0.638094094,0.078294578,0.188144703,0.01755835,0.525585583,0.276975214,0.000131636,0.96095178,0.740027799,0.326663174,0.0,0.966986032,0.002735516,0.035199976,0.000451189,0.000478159,0.594209463,0.001044397,0.67167346,0.020243236,0.96095178,0.326663174,0.110933234,0.722891551,0.573724255,0.671127268,0.322429484,0.003566067,0,0.900143313,0.001900645,0.624304829,0.656359556,0.84513106,0.275108291,0.026791157,0.565158396,1,0.236931561,1
5080,0,0.622288305,0.70769734,0.689330264,0.614292509,0.603352599,0.998881618,0.799177511,0.811000582,0.306831209,0.783382751,0.000243877,0.000138715,0.454466001,0.000519052,0.0,0.29088534,0.29088534,0.29088534,0.31634679,0.315378086,0.012583753,0.090546372,0.2546509,0.022034467,0.847618832,0.689490175,0.689490175,0.217602072,0.000134468,0.000760185,0.264762105,0.371884431,0.045161794,0.042235869,0.630621498,0.00086541,0.025455755,0.974544245,0.006430985,0.369637181,0.006072073,0.090543423,0.250486389,0.394773473,0.037481259,0.000584339,0.010820735,0.00022432,0.000162647,0.013548387,0.008148877,0.389780873,0.010674194,0.807287829,0.233767739,0.233465389,0.063747949,0.043497583,0.033446808,0.009658087,0.333754381,0.276997822,0.004638886,0.320608198,0.734491533,0.326455506,0.0,0.966794302,0.003946567,0.007910799,0.000335846,0.000343199,0.594122569,0.000241338,0.67157952,0.150936972,0.320608198,0.326455506,0.110933234,0.645397094,0.461442253,0.558054085,0.314819178,0.006379559,0,0.875502669,0.002238309,0.624556527,0.614294389,0.844091877,0.275406652,0.026793991,0.565171875,1,0.143685343,1
5081,0,0.564422561,0.635412124,0.62299909,0.607474884,0.607474884,0.999097923,0.797536239,0.809452275,0.303511474,0.781721273,9350000000.0,7100000000.0,0.454429095,0.000447045,0.011438405,0.264885593,0.264885593,0.264885593,0.282216129,0.300346608,0.096994721,0.157234753,0.228590796,0.022164732,0.848098965,0.689561299,0.689561299,0.217612027,9820000000.0,0.000729392,0.264588821,0.359673634,0.023742204,0.013062595,0.630637252,0.002887132,0.070834719,0.929165281,0.011134974,0.369637181,0.005487716,0.157245917,0.223610587,0.407332036,0.256371814,0.000923174,0.006854327,6780000000.0,0.00346249,0.051451613,0.06537021,0.421835779,0.002502199,0.945421244,0.556154401,0.954259028,0.193236112,0.013337566,0.013415544,0.076122764,0.319873252,0.277271491,0.027203079,0.994980169,0.742531659,0.328824869,0.0,0.952588091,0.002582711,0.025207022,0.000168988,9850000000.0,0.594008181,9600000000.0,0.671585036,0.033613695,0.994980169,0.328824869,0.110933234,0.676095858,0.470841098,0.515396258,0.318645298,0.012332938,0,0.848012967,0.001971499,0.624140481,0.607474379,0.843221758,0.276873113,0.026798781,0.56519449,1,0.054397271,1
5082,0,0.602690976,0.649040558,0.629851705,0.598235777,0.598235777,0.999010916,0.797830905,0.809625047,0.304208051,0.781907519,3230000000.0,0.0,0.4392072,0.000309031,0.253062051,0.180186254,0.180186254,0.180186254,0.242696417,0.30147839,0.018497512,0.099503298,0.209083377,0.022184217,0.848119058,0.691306491,0.691306491,0.217809931,0.000103913,0.000635888,0.265822008,0.353116501,0.026267001,0.009565969,0.630647525,0.002392872,0.061220788,0.938779212,0.015731343,0.371245384,0.005365848,0.099516342,0.198989518,0.404209141,0.131934033,0.000549846,0.011486784,4050000000.0,0.002773321,0.028225806,0.124327659,0.412778996,0.005719658,0.892884158,0.273139143,0.672588252,0.039378885,0.010339741,0.00427294,0.048532624,0.292033633,0.277370758,0.041454106,0.725685381,0.739354045,0.327796339,0.0,0.950425989,0.004145624,0.005127011,0.00024242,9690000000.0,0.594049909,3870000000.0,0.671571491,0.020419032,0.725685381,0.327796339,0.110933234,0.641868601,0.458850372,0.464255267,0.314441083,0.0111323,0,0.853509415,0.000665657,0.624529895,0.598232727,0.843414458,0.276514747,0.026799365,0.565197231,1,0.063029779,1
5084,0,0.608102179,0.654001308,0.656887414,0.613362833,0.613362833,0.999165287,0.797615647,0.809500058,0.303509057,0.781772782,0.000120609,9100000000.0,0.477166319,0.00019602,0.130073894,0.185790738,0.185790738,0.185790738,0.252339983,0.335997736,0.040821574,0.1341096,0.204564284,0.022279415,0.848439226,0.690175105,0.690175105,0.217686203,9510000000.0,0.000541011,0.265557809,0.402220484,0.011668606,0.00844368,0.630621156,0.003853765,0.087583517,0.912416483,0.005299231,0.370359642,0.005365848,0.134113375,0.203619637,0.398146895,0.227886057,0.003560813,0.001776131,0.000138719,0.000369927,0.044032258,0.007135408,0.396791117,0.003228164,0.818551721,0.393067782,0.51224216,0.295042526,0.008678639,0.01887966,0.082630126,0.382490365,0.277248261,0.008071539,0.881147503,0.735916084,0.329281174,0.001858314,0.951969692,0.002571043,0.031157038,9540000000.0,7580000000.0,0.59395087,0.000162982,0.671573779,0.357278133,0.881147503,0.329281174,0.112212526,0.646399659,0.460264471,0.685563984,0.315027031,0.025076589,0,0.858172321,0.000851399,0.623921621,0.613363363,0.844145367,0.277574275,0.026793595,0.565169994,1,0.043693049,1
5092,0,0.574708721,0.609463585,0.59815836,0.619250782,0.619250782,0.999270897,0.79780047,0.809573489,0.303611054,0.78185194,0.000109392,2090000000.0,0.465926877,0.000360036,0.329992914,0.245543803,0.245543803,0.245543803,0.274558003,0.328605786,0.046947079,0.163097468,0.240942984,0.022036048,0.847989267,0.689280061,0.68928915,0.217580798,5760000000.0,0.00047588,0.263208771,0.376588056,0.018463593,0.01519301,0.630673895,0.004411859,0.096169544,0.903830456,0.006659405,0.370757779,0.005365848,0.163043301,0.240079934,0.402929706,0.104947526,0.000413906,0.015244837,6190000000.0,0.000490967,0.027419355,0.041796043,0.435132629,0.010171905,0.899982667,0.687948709,0.810841898,0.362149687,0.015118171,0.023063936,0.083026082,0.351715275,0.277114142,0.008986326,0.808433446,0.741079416,0.329429451,0.002136781,0.968847486,0.002819554,0.013794266,0.000298784,0.000257945,0.594058479,0.000360598,0.671562769,0.10664644,0.808433446,0.329429451,0.113348697,0.630548337,0.456044243,0.599546884,0.312852303,0.015887324,0,0.84357736,0.001008239,0.624885653,0.619250727,0.843316275,0.277978937,0.026804123,0.565219471,1,0.039586935,1
5100,0,0.552966412,0.624182294,0.612077734,0.602466164,0.602466164,0.999053899,0.797498887,0.809419856,0.303538303,0.781685905,5720000000.0,4520000000.0,0.464547948,0.001071107,0.0,0.261809448,0.261809448,0.261809448,0.270019854,0.32464455,0.10268161,0.139809462,0.216313926,0.022154982,0.848092319,0.689557288,0.689557288,0.21761359,0.000110117,0.000742667,0.264601254,0.37968034,0.02108449,0.016569826,0.630673552,0.002745785,0.06817426,0.93182574,0.006411881,0.36976803,0.006058058,0.139813051,0.212985446,0.401561849,0.292353823,0.001270125,0.004977435,0.000179991,0.001230822,0.055322581,0.024778579,0.399629135,0.003317132,0.908981868,0.663218257,0.810179127,0.340562524,0.01664667,0.02473826,0.072733759,0.350015381,0.27712617,0.011804948,0.985788334,0.740446345,0.32867747,0.0,0.947806408,0.002672715,0.0170906,0.00012782,0.00010794,0.593984066,0.000154552,0.671606828,0.12871069,0.985788334,0.32867747,0.110933234,0.741369965,0.494867596,0.585916669,0.326532492,0.013903194,0,0.840258807,0.008378522,0.62464051,0.60246714,0.842716458,0.276770785,0.026810526,0.565249091,1,0.056560156,1
5102,0,0.59771852,0.629252072,0.629369881,0.653987518,0.653987518,0.999317809,0.797793691,0.809610075,0.303501081,0.78189194,0.000619812,0.000157561,0.485382854,0.0,0.223808078,0.256921327,0.256921327,0.256921327,0.281270682,0.360189573,0.045842975,0.171484407,0.238231528,0.022088229,0.84804071,0.689404479,0.689404479,0.217594447,6660000000.0,0.000450302,0.263894911,0.39096904,0.021688544,0.021751445,0.630616019,0.002340893,0.060132418,0.939867582,0.006684321,0.369637181,0.005365848,0.171478822,0.237304879,0.394378255,0.116941529,0.00275126,0.002297869,19100000.0,0.000465246,0.024677419,0.006856337,0.400092716,0.00170878,0.89823135,0.778932497,0.74623761,0.769667883,0.021824697,0.062366537,0.065152389,0.412252781,0.27697486,0.0,0.993724582,0.739598909,0.328340822,0.0,0.950241128,0.002343043,0.086009346,0.000259837,0.000278156,0.594049828,0.000728864,0.671601397,0.114773063,0.993724582,0.328340822,0.110933234,0.682683827,0.47543597,0.709856134,0.319235552,0.013513065,0,0.852900865,0.001193527,0.623951058,0.65398779,0.843363843,0.276476946,0.0267921,0.565162888,1,0.064141262,1
5103,0,0.591722322,0.659398168,0.651319664,0.603114775,0.603114775,0.999067418,0.797511338,0.809425325,0.303531535,0.781693063,5400000000.0,3340000000.0,0.464418778,0.000980098,0.041805851,0.225738486,0.225738486,0.225738486,0.279285242,0.323335927,0.113147904,0.151534891,0.223619794,0.022175573,0.848110576,0.689642205,0.689642205,0.217621724,8860000000.0,0.000763479,0.264968801,0.382167207,0.015041451,0.011554773,0.630681771,0.003446138,0.08081144,0.91918856,0.006008128,0.371315841,0.005365848,0.151505529,0.222539778,0.403823301,0.382308846,0.001335051,0.004735779,0.000240752,0.001158198,0.079193548,0.055082767,0.411535243,0.006461506,0.860161833,0.540415069,0.668017309,0.119066037,0.011762931,0.007512035,0.083813409,0.349456347,0.277162842,0.008815369,0.966166876,0.738162171,0.32922701,0.0,0.953140544,0.00267534,0.025214674,683000000.0,5820000000.0,0.593948513,382000000.0,0.671569374,0.159617057,0.966166876,0.32922701,0.110933234,0.631135134,0.455643185,0.588148613,0.313048987,0.019497874,0,0.861704768,0.004702666,0.62417648,0.603111199,0.844243231,0.277278073,0.026811996,0.565255838,1,0.047509799,1
5104,0,0.598254765,0.644134322,0.631457787,0.608073048,0.608073048,0.999089835,0.797645113,0.809503573,0.303718369,0.781775729,0.000111127,6370000000.0,0.465262575,0.000630063,0.214090495,0.1972104,0.1972104,0.1972104,0.261416281,0.323831082,0.049926645,0.125234101,0.217594336,0.022118951,0.848122682,0.689633347,0.689633347,0.217613577,8590000000.0,0.000525464,0.264787747,0.378469506,0.009842091,0.004420533,0.630666018,0.005274533,0.108141609,0.891858391,0.006266469,0.371068683,0.005365848,0.125246307,0.21666541,0.401891421,0.203898051,0.001974171,0.003203866,9060000000.0,0.000852573,0.044354839,0.020989087,0.400963343,0.003328441,0.799212437,0.231829226,0.455371247,0.022604298,0.004862576,0.001376569,0.086848504,0.349476929,0.277631392,0.013207617,0.75441166,0.735089473,0.32979471,0.0,0.950862291,0.00259607,0.027433388,9090000000.0,4530000000.0,0.593942547,1340000000.0,0.671568379,0.116281112,0.75441166,0.32979471,0.110933234,0.634409289,0.457288084,0.595796568,0.313312349,0.02964472,0,0.854756702,0.002065275,0.623661349,0.608072087,0.844340521,0.278604486,0.026804355,0.56522055,1,0.034906278,1
5107,0,0.668112904,0.735608373,0.735585417,0.617470704,0.617470704,0.999239006,0.797729916,0.809628172,0.303554497,0.781905975,0.00011263,6760000000.0,0.490750946,0.0,0.024293957,0.192659391,0.192659391,0.192659391,0.269168951,0.3351489,0.035981669,0.141845127,0.215259471,0.022192482,0.848158903,0.689977053,0.689977053,0.217646631,0.000107051,0.000588649,0.266313107,0.398625238,0.035296614,0.025005396,0.630612252,0.001543877,0.042597575,0.957402425,0.006471725,0.369637181,0.005365848,0.141856792,0.214327728,0.401296584,0.227886057,0.001134185,0.005579441,8060000000.0,0.000803401,0.038225806,0.011568233,0.40265937,0.002106822,0.945616281,0.650203622,0.856947041,0.39987633,0.025789013,0.04573069,0.046023998,0.425911408,0.277139418,0.024883781,0.966563957,0.74136602,0.327599597,0.0,0.96433043,0.002927882,0.024323952,0.00017637,0.00013647,0.594023021,0.000229939,0.671615509,0.138166457,0.966563957,0.327599597,0.110933234,0.740151319,0.513556368,0.690525208,0.325200317,0.008231611,0,0.895351641,0.000700373,0.624671679,0.617469526,0.845442339,0.275898858,0.026791157,0.565158396,1,0.089736721,1
5109,0,0.544435236,0.597088966,0.593554259,0.610581012,0.610581012,0.999168869,0.797654244,0.809544976,0.303568999,0.781817414,7240000000.0,6080000000.0,0.470583696,0.000240024,0.077943112,0.26581265,0.26581265,0.26581265,0.286943368,0.353469619,0.064355612,0.157641886,0.235444754,0.022107098,0.848033005,0.689399545,0.689399545,0.217594772,0.000120441,0.000495794,0.264060424,0.382074066,0.00655973,0.003947038,0.630736565,0.01330397,0.175680987,0.824319013,0.00534531,0.374981827,0.005962392,0.157612324,0.232539024,0.398749771,0.097451274,0.00129853,0.004869843,0.00012114,0.000192907,0.031290323,0.027475288,0.411003822,0.02127249,0.756459857,0.175026442,0.234274163,0.057285016,0.004804445,0.004522198,0.066888604,0.350741428,0.278496744,0.004887636,0.35522371,0.732518992,0.330513101,0.0165753,0.942436566,0.002979159,0.006890442,0.000115176,8910000000.0,0.593922627,8030000000.0,0.671579842,0.241125364,0.35522371,0.330513101,0.12005853,0.649896448,0.460289681,0.621721255,0.316158281,0.043966775,0,0.826191277,0.01659771,0.6049136,0.610582601,0.8434741,0.284427283,0.026822384,0.565303019,1,0.020164293,1
5110,0,0.614975869,0.673626254,0.655763156,0.617247294,0.617038297,0.999236117,0.797718019,0.80957375,0.303539753,0.781850537,0.000108583,691000000.0,0.474200448,0.000606061,0.162668286,0.204036914,0.204036914,0.204036914,0.274368914,0.337306359,0.047007577,0.155524794,0.228138887,0.02218259,0.848124176,0.689641541,0.689641541,0.21762104,0.000129841,0.000602723,0.265305266,0.395281472,0.018744403,0.014397613,0.630763962,0.006327798,0.120990416,0.879009584,0.005563635,0.373183503,0.005365848,0.155519729,0.226219742,0.40165161,0.188905547,0.001071287,0.005903073,8500000000.0,0.000485672,0.042096774,0.019711235,0.410020126,0.008626132,0.87799895,0.550652394,0.685503204,0.328628337,0.014537134,0.025087163,0.069185718,0.361541779,0.277144813,0.011211346,0.535613292,0.740827596,0.329269941,0.008097537,0.953873484,0.002803408,0.019054788,0.000182985,0.000150394,0.594006034,0.000243893,0.671627114,0.257277436,0.535613292,0.329269941,0.119770465,0.738487366,0.479275237,0.646915337,0.329648742,0.015648344,0,0.859933443,0.001612433,0.624250451,0.617242612,0.845058156,0.279368084,0.026811145,0.565251937,1,0.030886161,1
5114,0,0.610832155,0.648713476,0.640773061,0.612108851,0.612180919,0.999083826,0.798415393,0.810041288,0.305076716,0.782370538,0.000183168,7270000000.0,0.477542085,0.000380038,0.249114283,0.190341747,0.190341747,0.190341747,0.253569065,0.325316545,0.010904911,0.101457536,0.213075243,0.022105913,0.848030146,0.690681893,0.690681893,0.217757949,874000000.0,0.000571256,0.265501861,0.382511829,0.030739998,0.024863161,0.630726634,0.003583837,0.083169574,0.916830426,0.005577846,0.371832523,0.005365848,0.101437947,0.209629741,0.395862668,0.055472264,0.00102665,0.006162661,9420000000.0,9380000000.0,0.017903226,0.005290601,0.394100088,0.007138313,0.858764086,0.455822153,0.48788571,0.057549727,0.027664414,0.010018743,0.030070118,0.357183017,0.277039725,0.008286312,0.330148313,0.7381498,0.327284779,0.006529845,0.951241237,0.002726945,0.020607386,0.00040037,0.00038028,0.594142616,0.000125338,0.671566164,0.27013187,0.330148313,0.327284779,0.115129389,0.639285719,0.45818268,0.610070075,0.3140924,0.009484378,0,0.855918779,0.00150233,0.625310794,0.612108198,0.843915196,0.277378469,0.026818428,0.565285161,1,0.046122219,1
5118,0,0.566177546,0.640372874,0.627817335,0.6075974,0.6075974,0.999093648,0.797531674,0.8094485,0.303512199,0.781717203,9970000000.0,6930000000.0,0.462040043,0.001266127,0.007895536,0.21406599,0.21406599,0.21406599,0.275314361,0.320647945,0.089477744,0.150720625,0.224222339,0.022255758,0.848538584,0.691189979,0.691189979,0.217799336,0.000116321,0.000739224,0.265710112,0.379475429,0.011890135,0.007650155,0.630853002,0.008970536,0.146627566,0.853372434,0.007984206,0.371113417,0.005628473,0.150666862,0.217887037,0.413944908,0.262368816,0.000848102,0.007461457,8010000000.0,0.0026137,0.070967742,0.058390494,0.417821849,0.003143771,0.876366188,0.616467642,0.934469237,0.173199463,0.007574871,0.006226048,0.147462395,0.342532653,0.277349635,0.011492716,0.956751694,0.742206654,0.333882072,0.000665851,0.948966222,0.002555769,0.025688534,0.000171466,0.000114293,0.5939771,8910000000.0,0.671587821,0.045690614,0.956751694,0.333882072,0.112088733,0.681990553,0.466061215,0.573514866,0.321777408,0.024614733,0,0.844954714,0.001437386,0.623892731,0.607596229,0.844535541,0.281285056,0.02686896,0.565503936,1,0.024890477,1
5122,0,0.622970799,0.665994331,0.658921784,0.631884288,0.631884288,0.999342652,0.797855944,0.809667361,0.30355788,0.781944291,0.000240177,0.000187783,0.487551899,0.0,0.197489624,0.206396696,0.206396696,0.206396696,0.25545996,0.340807809,0.024275149,0.13842521,0.215711381,0.022200321,0.848163761,0.689580775,0.689580775,0.217614848,0.000127853,0.000641552,0.265095461,0.399659104,0.017505094,0.014704543,0.630631087,0.001688872,0.045953382,0.954046618,0.005188498,0.369637181,0.005365848,0.138388132,0.210579896,0.396844685,0.133433283,0.001099693,0.005748515,0.000155725,0.000181559,0.026129032,0.006204192,0.399832659,0.007491419,0.83538789,0.432934945,0.47031812,0.065395573,0.015569608,0.006771313,0.05088247,0.41894211,0.27706462,0.005348136,0.996560809,0.736081017,0.32777108,0.0,0.952142915,0.002587134,0.029481674,0.000176201,0.000167289,0.593999901,680000000.0,0.671518042,0.506426136,0.996560809,0.32777108,0.110933234,0.575425836,0.424109551,0.688531574,0.307083855,0.016758684,0,0.857604519,0.000342933,0.624057577,0.631882863,0.843435832,0.276003723,0.026795863,0.565180735,1,0.083432278,1
5131,0,0.587822357,0.627126036,0.616467691,0.609954021,0.609954021,0.999153039,0.797776122,0.80958052,0.303815048,0.781870607,7810000000.0,214000000.0,0.474326263,0.000329033,0.268751898,0.318149256,0.318149256,0.318149256,0.303866881,0.3421518,0.065580713,0.153977689,0.26820818,0.022144804,0.848093554,0.689722649,0.689722649,0.21763216,8180000000.0,0.000515009,0.264741124,0.384188369,0.017047061,0.013377634,0.630646498,0.002132064,0.05577894,0.94422106,0.009881001,0.370264582,0.005651019,0.154005244,0.262589548,0.397945937,0.124437781,0.000807523,0.007832053,0.00014598,0.001149877,0.025967742,0.044695445,0.420592026,0.004365843,0.824247131,0.346824228,0.413689493,0.158131373,0.013826756,0.018099782,0.045984049,0.369963385,0.277126275,0.00866473,0.750459816,0.735681001,0.327676643,0.000299864,0.961141171,0.002930456,0.012464186,0.000139291,0.000120673,0.593982445,0.000150575,0.671596634,0.044761728,0.750459816,0.327676643,0.111078518,0.675994577,0.473689703,0.620015816,0.31837997,0.017208866,0,0.847082389,0.005267585,0.624411844,0.609951464,0.842970577,0.276325591,0.026798913,0.565195112,1,0.06910352,1
5147,0,0.584556135,0.660270388,0.643235719,0.623920783,0.623920783,0.999273901,0.797694639,0.809593149,0.30341987,0.781873133,0.000181202,3680000000.0,0.474188705,0.000289029,0.033302966,0.193839282,0.193839282,0.193839282,0.258674482,0.330692509,0.032170244,0.142170833,0.206371921,0.022981197,0.848838565,0.691508092,0.691508092,0.217835921,861000000.0,0.000540287,0.266406353,0.39316717,0.016257048,0.01419237,0.630642388,0.003201744,0.076578892,0.923421108,0.005496366,0.370540817,0.005365848,0.142149918,0.205429455,0.398879724,0.16041979,0.001057085,0.005978217,0.000173876,0.000283687,0.033387097,0.018227751,0.410958594,0.009057398,0.850606492,0.543733693,0.579707333,0.308396346,0.014734693,0.024158577,0.067409698,0.372145818,0.277055421,0.004282186,0.816416112,0.737508291,0.328583157,0.002656894,0.954944592,0.002519753,0.039761124,0.000155576,0.0001511,0.593987597,0.000232774,0.671591113,0.287241117,0.816416112,0.328583157,0.112897116,0.67517958,0.469724563,0.644742351,0.318635463,0.018044617,0,0.863413703,0.000456295,0.624042576,0.623917391,0.844269758,0.277101447,0.026800232,0.5652013,1,0.050230401,1
5167,0,0.5942573,0.632468382,0.621018256,0.611589962,0.611589962,0.999163785,0.797639856,0.809487559,0.303554497,0.78175594,9350000000.0,4380000000.0,0.468844099,0.000127013,0.263893107,0.191985167,0.191985167,0.191985167,0.25564905,0.3328146,0.048278053,0.140949434,0.215108835,0.022119567,0.848056027,0.689511757,0.689511757,0.217606034,7780000000.0,0.000495893,0.264406213,0.390074885,0.010650825,0.009011375,0.630650608,0.005650243,0.112918342,0.887081658,0.005488079,0.372360389,0.005636395,0.140895989,0.214161828,0.402980616,0.1994003,0.000791292,0.007991734,0.000269604,0.000419856,0.044354839,0.01843632,0.404411931,0.005648484,0.828718726,0.608757714,0.656942298,0.075447688,0.009572078,0.003454723,0.115662984,0.362315507,0.277104147,0.003139089,0.967021463,0.737144579,0.331118231,9450000000.0,0.949492096,0.002665955,0.021514902,0.000134705,0.000129739,0.593958803,4420000000.0,0.671578485,0.228316352,0.967021463,0.331118231,0.111027792,0.656602522,0.462332558,0.64448328,0.316630513,0.027435035,0,0.850875362,0.000998835,0.624127437,0.611591224,0.844160463,0.278876641,0.026800001,0.565200217,1,0.033305621,1
5170,0,0.640471896,0.689871348,0.678676589,0.617521152,0.617521152,0.999181001,0.79767209,0.809539377,0.303574799,0.781815028,0.000171489,740000000.0,0.472189091,0.0,0.155886223,0.217099996,0.217099996,0.217099996,0.282594308,0.341302964,0.061073551,0.157886166,0.244256986,0.022127911,0.848069814,0.689670511,0.689670511,0.217624557,0.000143834,0.000833352,0.265602101,0.397861481,0.021418966,0.01974455,0.630612594,0.00452676,0.097862563,0.902137437,0.009286009,0.369637181,0.005365848,0.157905451,0.233240329,0.399997053,0.244377811,0.001237661,0.00510723,0.000256038,0.002086421,0.051935484,0.015575107,0.403371701,0.000874747,0.937880276,0.918887482,0.953063439,0.641711396,0.019909658,0.040296985,0.084209675,0.366907053,0.277028121,0.004247088,0.806420829,0.743499304,0.329503518,0.0,0.95472391,0.002557496,0.036611978,0.000202859,0.000201217,0.594021258,0.000377989,0.671654615,0.041596402,0.806420829,0.329503518,0.110933234,0.823730184,0.505673786,0.648968652,0.33980464,0.013684424,0,0.866161472,0.000428628,0.624266679,0.617521526,0.844910069,0.278061933,0.026791289,0.565159027,1,0.038866254,1
